text,x,y
to those of us who find a stocked supermarket &amp; can afford it: please buy dried &amp; tinned food &amp; long life milk to put in the foodbank basket. foodbanks &amp; their clients are suffering. hoarding leads to the greedy taking food from the poorest.#covid_19,9.148567,1.2126944
great prices on flights to costa rica right now due to the #covid_19 sales https://t.co/xd0jje7bo0,7.2411685,6.5805454
nobody in the food industry is talking about stock outages or shortages. there will be food in the shops. no need to panic buy. #covid_19,9.529862,2.3214545
trump's bumbling teleprompter reading did not instill confidence. the american people are panicking. grocery store was much busier than normal for a thursday afternoon. cashier said it had been going on all day. gas station busy. it will only get worse. #trumpresign #covid_19,8.40607,1.8907897
"before the coronavirus is too severe where you live, do these things:
- stock up on food
- get your annual health exam
- get your taxes done
- keep your gas tank on full
- buy a few pocket sanitizers

be a safe citizen. try to stay home if you have a cold or flu. #covid_19",5.7773933,3.937584
"hi everyone. if you are panic buying and ending up with more than you need, you should think about returning it. many of us haven't been so selfish and now can't buy toilet roll or dry food at all #covid_19",9.506812,2.405922
and now this:  ontario confirms 17 new cases of corona virus - this has to be the biggest one day increase.   one of the cases is a baby boy.   total cases in province is now 59 #onpoli,6.428014,5.366827
local food banks are bracing for increased demand thanks to covid-19 https://t.co/mkqtlavqtb https://t.co/f0k2aah5tm,10.770048,2.8183286
my reaction to when the toilet roll and hand soap shelves are empty in the supermarket #covid_19 #coronaviruspandemic #reaction #covd19 #thursdaythoughts https://t.co/clhcwxvmsa,6.0859427,0.469209
@shopprsdrugmart has decided that in the face of #covid_19 that they should raise toilet paper &amp; diaper prices. good to know corporations are still acting in the best interests of their pocketbooks. https://t.co/aaq7ftaanp,6.6557374,-0.2892326
"one way of looking out for neighbors , both young &amp; old ,  during this time is to not stock pile goods and leave them without food.
#coronaviruspandemic #covid_19 #coronaoutbreak https://t.co/cnzmyqxnm5",6.6793933,3.604632
i went to the supermarket and realize all the soap are sold out. so before this #coronaoutbreak #covid_19 break out what were yall using.. shit never was sold out. all of a sudden,7.2359114,0.19335927
went to the grocery store to pick up a few things....the line was ridiculous!!! #covid_19  we'll get through this! https://t.co/6f4wmdjvcm,8.14252,0.10124034
live feed from every grocery store. #covid_19 https://t.co/r6jvhdkgvp,8.336537,0.024994228
so i went out to do a bit of a food shop and came home with 2 bottles of jack daniels and 16 cans of beer. it's the end of the world and stock pilers will be the ones that survive! #coronavirus,5.818868,2.353236
"i need people to be less stupid about covid-19. no, you do not need to stock up on tp or bottled water. personally, i'll be buying some extra food that'll keep a while (canned, frozen, dry goods, etc.) and otc and prescription meds that might run out if i'm quarantined. *shrug*",9.71071,3.9130857
dear general public. please stop stockpiling food for the unlikely event youre prohibited to leave your home. youre making it hard for everyone to eat/drink affordably today and putting extra pressure on businesses and suppliers to keep up with demand. @wholefoods #coronavirus,6.068333,2.770945
"long lineups at a grocery store in moncton, nb, including quite a few people apparently stocking up on tp #covid_19 https://t.co/tvxv872zdj",8.494984,0.096194856
nothing demonstrates community panic more than a grocery store. toilet paper and paper towels are being rationed but there is still wine! angry customers at checkout despite very patient employees. #covid_19 #priorities https://t.co/hrv38gucqq,8.518438,1.4861746
"just passed a queue at a petrol station and a longer one at a supermarket entrance 
think people should calm down
in a huge line at a supermarket is not a smart place to be right now #covid_19",8.681118,0.33053663
trump derangement syndrome is spreading faster and more severe then the coronavirus imodium and toilet paper being sold on the street at redickuless prices. $10 a roll for single ply #coronaviruspandemic #covid_19 #coronavirusupdate #toiletpaper #toiletpaperapocalypse #trump2020,6.0750537,0.2622388
pharmacies that do sell this have built some sort of monopoly where theyre raising their prices like crazy. upon having a chance of buying sanitisers make sure you stock up. its wise to have 10 even though you use 1. #coronaviruspandemic #covid_19 #lockdown,7.3807497,3.2667212
nothing says i dont give a shite about anyone else quite like a packed supermarket trolley in ireland right now. you know who you are....#covid_19 #covid2019ireland #selfishasshole,8.509337,1.5576462
"while yall running to the grocery store trying to get prepared, you do know you putting yoself at risk wit those large crowds! if you stay ready, you aint gotta get ready! ?#covid_19 https://t.co/s8uxsx6l4y",8.375478,1.064578
"@trish_regan metro manila philippines??placed under 
community quarantine.nomass gatherings or eventsto contain thecoronavirus disease 2019(covid-19)starting 3/15. hoarders of consumer goods will face 
imprisonments.#covid_19 #trishreg",6.456814,3.8953025
fashion 2020 - tales of going out to buy food #covid_19 #italylockdown #supermarket https://t.co/36fpwgiyms,9.264356,0.9940679
staying in due to the coronavirus?  here's what to #stock in your #fridge and #pantry https://t.co/kn9kal0xtv via @nbcnewsbetter #covid_19 #food #corinavirus #diet #home,4.8157735,3.079637
house prices up as buyers return to the market but experts warn #coronavirus fallout could hit the property market https://t.co/jvu4e90dug https://t.co/dx7hhwve3g,6.9450746,4.9694185
things i thought id never see...a fight nearly break out over toilet paper in a grocery store. ?? that one off the list. #covid_19,6.5949717,-0.40139097
"if you are shopping over the next few days, think of elderly or vulnerable people in your life, or those in #selfisolation. could you help them by picking up a few bits they need?

the government and supermarkets are advising against panic stockpiling of food and goods. #covid_19 https://t.co/xb7omzrg6w",8.954037,1.9891076
"grocery shopping annoyance level... #extra ?

just going to tell myself they're st. patrick's day party prepping too...

as long as the liquor store is still good i guess.

#covid_19 https://t.co/jmyrlyo86z",8.112957,1.020722
"bitches who eat grapes while they wait in line at the grocery store are immune to coronavirus!
#covid_19",5.2485914,1.6910534
if youre prepping to quarantine do not forget about your pets! stock up on cat/dog/fish/lizard/whatever food! #coronavirus #dontpanic #psalm91 https://t.co/uwlnakda6r,5.0091825,3.1964405
".@dollargeneral corp beat quarterly same-store sales and profit expectations on thursday, as it pulled in more bargain-hungry shoppers to its stores, but warned of #uncertainty around its business due to the #coronavirus outbreak. https://t.co/sxemzruuit",7.11808,3.3443346
spare a thought for all the supermarket workers today folks. they earned their money.  #covid_19,7.9767995,1.4494246
"are you interested?
get a $500 supermarket gift card for @australian
click here: https://t.co/nnjkj1es79

#gift #giftcard #supermarkets #covid_19 #heartbreakweatherwatch https://t.co/uohvcepkio",6.8442574,4.1724277
"wanna know how the impact of #covid_19 crisis to the business of luxury in #china &amp; #hongkong and how the consumer behavior changes due to the #coronavirus?

free report download from our facebook: 
https://t.co/9kfvsckczx 

@chinasmq #chinabusiness #chinamarketing #smqchina https://t.co/mnpa5zcvcx",7.1230555,5.4553566
ive been stocking groceries for weeks. no grocery store lines for me. #coronaviruspandemic #covid_19 #socialdistancing #canceleverything https://t.co/8y3xgrxlif,5.443228,1.4451643
"""consumer spending accounts for about 70% of the u.s. economy""

https://t.co/9ziq9cfklj #coronaviruspandemic #covid_19",6.3842454,5.1073327
